28,19.052065296064228,A
28,24.732071163017146,C
28,19.724839487141757,B
29,25.64155912053117,C
29,20.690406694669267,B
29,19.652415214623343,A
30,23.275874863160347,C
30,19.051329618349037,B
30,17.741312792241146,A
31,25.244853061582155,B
31,31.233962698827824,C
31,23.789540268277513,A
32,17.992795787895844,B
32,16.53992038391281,A
32,21.870990844253516,C
33,17.957724362931913,B
33,16.660771861379043,A
33,22.048999600347532,C
34,17.848033538433974,B
34,22.272793803077718,C
34,16.849868421955136,A
35,21.73476080342962,C
35,16.48410391799796,A
35,17.06697272939403,B
36,19.620156617458626,B
36,25.597450058339383,C
36,19.52937432332247,A
37,20.675666881521405,A
37,20.246768265622112,B
37,26.968431114679284,C
38,20.37492084325133,A
38,19.4524075332098,B
38,26.448347181863568,C
39,20.953125437270792,C
39,14.906282983087937,B
39,16.2438389089486,A
40,22.738841633405812,C
40,17.69960210145451,A
40,16.071295307769578,B
41,21.0359283536274,A
41,26.99908363213461,C
41,19.27506044551678,B
42,27.42323765809197,A
42,35.263872086798564,C
42,25.70618976128829,B
43,26.219406208383553,C
43,18.96636392619442,B
43,20.463020304794867,A
44,21.999919195454204,B
44,29.716612529525563,C
44,23.117850675410068,A
45,24.60819707131085,C
45,18.50844823173696,B
45,19.12446871459394,A
46,16.702453151222308,B
46,21.622010759019833,C
46,16.742094415082672,A
47,26.042981396406056,B
47,33.119898454126364,C
47,25.489230424017187,A
48,30.052203543874754,C
48,23.030708654134905,A
48,24.13451120706172,B
49,25.694636913134552,C
49,19.589486115121385,A
49,21.14298854459978,B
50,22.470737056111695,C
50,17.039648174907764,A
50,18.89481929738885,B
51,28.702761100838284,C
51,23.766189253920615,B
51,21.790627753080965,A
52,28.914046624210954,C
52,23.841542837041032,B
52,21.94202095939081,A
53,21.002539157230753,A
53,27.664324973223852,C
53,22.634357076007966,B
54,26.607659120438562,B
54,25.410758802499224,A
54,33.326871469489944,C
55,20.26229507459499,B
55,19.62567496059371,A
55,25.70588085998388,C
56,14.854741016253653,C
56,11.378272602727868,B
56,11.372162439435677,A
57,22.072905541169934,C
57,16.392367808683122,B
57,17.024121271491143,A
58,18.016166143530903,A
58,16.803422678362978,B
58,23.239616683517983,C
59,26.57965747501298,A
59,24.901791499789752,B
59,34.26917776629599,C
60,23.18243283927558,A
60,29.78111404327448,C
60,21.202980440180607,B
61,24.715690534205834,C
61,19.310934514525727,A
61,17.22481405522744,B
62,19.925947793001775,B
62,21.912029323135844,A
62,28.107409230128532,C
63,34.00881885966265,C
63,24.723184456094792,B
63,26.411626583609007,A
64,21.412067033371454,B
64,29.186308026363562,C
64,22.63442300855059,A
65,20.721633052630796,A
65,20.087525591714996,B
65,26.813784036871148,C
66,18.7474108991701,B
66,18.729834706837938,A
66,24.352237129512577,C
67,23.039883759044205,A
67,30.08271182114075,C
67,23.707384769368193,B
68,23.285563451951106,A
68,30.515100154634414,C
68,24.53621581941023,B
69,21.672035603708423,B
69,19.96321310341262,A
69,26.282202992064725,C
70,29.894620422338157,C
70,22.703667267066177,A
70,24.7002000514887,B
71,21.05104256839419,A
71,23.13668075367893,B
71,27.754218796180776,C
72,20.254673511948464,B
72,24.125669646941095,C
72,18.286533912121932,A
73,22.60930514651332,C
73,17.176690157050363,A
73,18.8336078376923,B
74,23.810062020555193,B
74,22.625742762149777,A
74,29.588724964344866,C
75,20.195266902928868,A
75,20.7940185237453,B
75,26.30546415634566,C
76,17.42597631029131,A
76,17.385623296221084,B
76,22.576061860205755,C
77,18.757465878817445,C
77,13.912822526119514,B
77,14.581494806751893,A
78,22.498197599506184,B
78,30.540920130405517,C
78,23.7217830200712,A
79,21.76605392347926,A
79,27.932291244776724,C
79,20.115517906921745,B
80,28.324259079247806,C
80,22.087687703155417,A
80,20.17917939882707,B
81,22.071071433319077,A
81,20.09701429750652,B
81,28.319406251237044,C
82,24.98170285955735,B
82,26.82519015787327,A
82,34.55756956015894,C
83,21.955966253956724,A
83,20.42299141047617,B
83,28.32008413214553,C
84,27.679935308806034,C
84,21.373529666343156,A
84,20.296889451937627,B
85,29.75413605898523,C
85,22.34731026038243,B
85,22.870107400018895,A
86,19.787523771904755,A
86,25.872895450389024,C
86,19.858733945162975,B
87,21.3666404407168,B
87,27.19691621069264,C
87,20.721614612191985,A
88,23.547874093485433,A
88,30.952264024601785,C
88,24.689392363675733,B
89,25.396622529671376,C
89,19.24062820354014,A
89,20.753208356573563,B
90,21.304914734626372,C
90,17.815879723510168,B
90,16.091986462484734,A
91,19.55685641084424,B
91,17.79867943347506,A
91,23.482722328613228,C
92,22.404186691256253,B
92,27.289483226961142,C
92,20.787581066206755,A
93,21.639399986060944,A
93,22.957677958927558,B
93,28.288794663555223,C
94,18.50544272774493,C
94,14.21020614508551,A
94,15.108035982287896,B
95,21.40714666004747,C
95,16.541472196340635,A
95,16.94294789371705,B
96,20.966524021548235,A
96,20.8484509032231,B
96,27.041424822328448,C
97,21.289902503208026,A
97,20.682647797513336,B
97,27.367202360564146,C
98,24.438132691279872,B
98,25.4553911215844,A
98,32.72181353977447,C
99,22.26848201102252,A
99,20.959492466679126,B
99,28.559060988887442,C
100,25.60929075242808,B
100,34.81921957818129,C
100,27.066173933128084,A
101,23.14186736276276,A
101,29.78116043084657,C
101,21.690679794260905,B
102,27.941481787979548,C
102,20.353664152565702,B
102,21.652172335051045,A
103,25.839324750606064,C
103,19.943097454009035,A
103,18.922501609167146,B
104,27.14546405150511,C
104,20.848446926228466,A
104,20.196895432423965,B
105,32.73576978780349,C
105,24.819118745455317,B
105,25.05290657438461,A
106,23.47574011376478,A
106,23.66252466199787,B
106,30.791578166995052,C
107,15.081854710925615,C
107,11.332830917869837,A
107,11.898635735858036,B
108,18.060238306214618,A
108,23.86510355092182,C
108,18.925426599006446,B
109,18.596991350016836,B
109,23.18379009236102,C
109,17.539967479212244,A
110,21.425232023495248,A
110,22.551469490437423,B
110,28.18763817725754,C
111,24.114034765641726,C
111,18.356196072024996,A
111,19.42795746362321,B
112,28.80035241166564,C
112,22.952934995420495,B
112,22.046814316537496,A
113,18.146162938012402,B
113,17.49263796426733,A
113,22.753080752409396,C
114,30.73308702188319,C
114,24.076465692445268,B
114,23.729746744292193,A
115,26.348693481533516,C
115,20.46896817802701,B
115,20.445990928576656,A
116,28.40933381175105,C
116,21.820101337613146,B
116,22.10038399885363,A
117,22.817582956317853,B
117,29.975670595105928,C
117,23.34734676596671,A
118,29.120855961647226,C
118,22.000107091896652,B
118,22.700055221586805,A
119,18.43672362567679,A
119,17.66097578482831,B
119,23.60803651645648,C
120,26.144118237856134,C
120,20.33439413111006,A
120,19.58052343449455,B
121,30.489522965901084,C
121,23.599243582515705,A
121,22.956470797869887,B
122,31.49867968171301,C
122,23.820464489125705,B
122,24.281701776162006,A
123,25.028759443465827,B
123,32.90575815792282,C
123,25.264534859299214,A
124,21.56161452949723,C
124,16.443974199900182,A
124,16.446795478288543,B
125,23.226138790740784,C
125,17.869055286506526,B
125,17.645700509475294,A
126,18.638823260522077,A
126,19.03687819005791,B
126,24.5879136423658,C
127,15.02046904556049,B
127,14.514549318496156,A
127,19.257723240079116,C
128,17.43743515971143,B
128,16.902264322395734,A
128,22.350315984300348,C
129,28.805075914253944,C
129,21.908218280483684,A
129,22.392760725434794,B
130,16.459687555506846,A
130,16.822949701341944,B
130,21.633294687209524,C
131,30.479195115451564,C
131,23.352409942855967,A
131,23.54214878852885,B
132,26.5352966888418,C
132,20.417077261256086,A
132,20.40620338976047,B
133,33.50148902580444,C
133,25.663600051355083,B
133,25.873537469288166,A
134,17.460358989830976,B
134,17.839371286460317,A
134,22.944630667751163,C
135,19.795533427243132,B
135,20.289051391162378,A
135,26.043914433942785,C
136,22.614109493922857,B
136,29.714421396892963,C
136,23.150032157880336,A
137,31.702783441379506,C
137,24.18675089388844,B
137,24.684823741825348,A
138,26.744118945596256,A
138,26.361745588462487,B
138,34.4156571736921,C
139,24.786283330637573,A
139,31.944977845513478,C
139,24.58461779473241,B
140,19.778895802849924,A
140,25.540395852075626,C
140,19.80109069246915,B
141,28.658665901644014,B
141,36.86889835202478,C
141,28.397762976842625,A
142,18.20768907778922,B
142,23.123030626590644,C
142,17.724571949169054,A
143,28.694137758913314,C
143,22.57577931027469,B
143,21.917458936993125,A
144,26.190054441098496,A
144,34.34669009134428,C
144,26.95072468336067,B
145,19.581168095683875,A
145,20.353543486651542,B
145,25.82033209499684,C
146,29.769648244164678,C
146,22.599847174438047,A
146,23.286030263103637,B
147,23.05893284025049,C
147,17.958176060773493,B
147,17.451514850518688,A
148,32.27587400115099,C
148,24.586724513076224,A
148,24.83681885442411,B
149,24.74049774140782,C
149,18.862052696478173,A
149,18.80502578294159,B
150,24.689323656749796,C
150,18.532294993231766,B
150,18.913074972157894,A
151,24.775868809886223,A
151,24.092314952159292,B
151,32.182187910491656,C
152,22.87065546747855,A
152,21.942306139785202,B
152,29.579553676528043,C
153,24.23921314339356,B
153,32.65768198106159,C
153,25.32236258433885,A
154,20.48485645176985,A
154,19.36000136929416,B
154,26.2886084005328,C
155,15.607362248721143,A
155,19.905167300242777,C
155,14.565043229711856,B
156,23.5889764377132,C
156,17.603250159031663,B
156,18.44135476816076,A
157,16.459339946318988,A
157,15.930607479030133,B
157,21.05433548802033,C
158,19.615474590348015,B
158,25.423375633874958,C
158,19.758819638896277,A
159,24.75863679604723,C
159,19.16388277278319,A
159,19.442985791448937,B
160,28.6137870748614,C
160,22.032707931124243,A
160,22.72655978847243,B
161,32.34001746725705,C
161,25.855053005316915,B
161,24.799930769097692,A
162,19.96823124990446,A
162,21.289396299383114,B
162,26.176628353927928,C
163,29.812351151853086,C
163,24.151782305406083,B
163,22.692764597352557,A
164,29.923426343651016,C
164,24.180861483576674,B
164,22.732430658451275,A
165,22.083859099958495,B
165,27.429059954399026,C
165,20.799350335991665,A
166,20.417145846800842,C
166,15.424251053719484,A
166,16.40299106063746,B
167,28.462485424465,C
167,21.662615856262935,A
167,22.220879928095155,B
168,25.893612097519586,C
168,19.761697851312068,A
168,19.82511042496612,B
169,30.048459418107456,C
169,23.05009730804052,A
169,22.59384956406197,B
170,18.507763934496644,B
170,19.454737493982996,A
170,25.245245890153118,C
171,16.954040104371902,B
171,18.310520608836395,A
171,23.63357253694066,C
172,22.942732843808532,A
172,29.549983155112773,C
172,21.30317479036985,B
173,19.308632402686815,A
173,24.750523672533735,C
173,17.54557532835364,B
174,26.393260221457645,B
174,28.10296034978769,A
174,36.146628121971034,C
175,30.663459373373808,C
175,23.880441545225484,A
175,22.40015954419794,B
176,17.446191581509844,A
176,22.346995544552374,C
176,16.35219756859564,B
177,22.182354129133397,C
177,17.254370732244354,A
177,16.667567713860755,B
178,26.806383631096406,A
178,26.798359954321786,B
178,34.71203402962934,C
179,18.281635347416493,A
179,23.756925242215505,C
179,18.866217118045455,B
180,20.52176359241376,B
180,19.391083960066343,A
180,25.327285290316112,C
181,19.149449866287572,B
181,23.082459426976847,C
181,17.57584080372961,A
182,27.94205655692578,C
182,21.24534259580944,A
182,23.111681944020187,B
183,24.967002417409855,A
183,32.83388907293609,C
183,26.94350951543767,B
184,26.45268732781378,B
184,24.562697148532234,A
184,32.32048807494587,C
185,9.15844882871669,B
185,7.545824773371027,A
185,10.167928348584647,C
186,22.582854570301585,B
186,21.412996100591343,A
186,28.12517540246194,C
187,17.632594890486097,B
187,17.028226869368627,A
187,22.323164055403655,C
188,24.19186415577128,A
188,31.513553521117604,C
188,24.163710404266666,B
189,22.84507083138935,A
189,29.63332335768806,C
189,22.180477181914405,B
190,32.409348638071556,C
190,23.83364722724836,B
190,25.074485402508895,A
191,22.233661145924955,A
191,28.614702648426626,C
191,20.53531200230192,B
192,24.631222052660075,A
192,22.64101128112091,B
192,31.66177851356135,C
193,19.4147877220551,A
193,17.32877297520675,B
193,24.850160583391546,C
194,20.295903355064333,A
194,18.320835179287283,B
194,26.008188087232128,C
195,28.52025719084128,C
195,22.186707981417246,A
195,20.519125405127824,B
196,31.530457492267026,C
196,24.43338374700825,A
196,23.23967168252639,B
197,15.09122997274327,B
197,15.691763427337307,A
197,20.281516492494667,C
198,23.03188311733934,A
198,23.084606690883128,B
198,29.95180300261049,C
199,23.11678598527865,B
199,22.416081379091036,A
199,29.27825171985572,C
200,17.182868554354688,A
200,18.461461776981185,B
200,22.586946146195757,C
201,21.09901078287517,A
201,22.8277287513042,B
201,27.762366809538097,C
202,25.233146758295035,C
202,21.12317964938037,B
202,19.11676056714735,A
203,18.030455706860927,A
203,20.115023925861166,B
203,23.82667344907899,C
204,18.702337147635124,B
204,16.746061372985025,A
204,22.120071580349357,C
205,32.25419731632684,C
205,24.599573851650174,A
205,26.235084256368847,B
206,23.947895647452828,C
206,19.44698235999791,B
206,18.291408558985538,A
207,23.929269905509543,A
207,24.494867521622076,B
207,31.152816954537847,C
208,19.072526608785765,A
208,24.70982410220024,C
208,18.997961570384724,B
209,25.112187427362134,A
209,32.4414545262378,C
209,24.411671941702828,B
210,15.619104921922334,B
210,21.627897330470596,C
210,16.869011304829364,A
211,20.611242373205783,B
211,28.598000712087757,C
211,22.280015704177963,A
212,19.224393914937654,A
212,17.307446612126522,B
212,24.601783732901342,C
213,24.236613720283795,A
213,22.264618828223767,B
213,31.136686521599728,C
214,16.825109520845352,B
214,23.942259469622186,C
214,18.656401199861822,A
215,20.21780857560451,A
215,18.705775983631973,B
215,26.06618189731917,C
216,17.383300080702682,C
216,13.447916301676827,A
216,12.398715593839947,B
217,22.550416543728254,C
217,16.831756820264186,B
217,17.323486130453183,A
218,18.560350761256842,A
218,18.663072123357125,B
218,24.283926372951925,C
219,13.706585883873544,A
219,14.380396818533065,B
219,18.082502712221658,C
220,19.444777235392834,B
220,18.28002923422667,A
220,24.107393503327355,C
221,15.198997496623338,A
221,16.727046798321677,B
221,20.143668009778906,C
222,23.120355383036696,B
222,28.191363639242848,C
222,21.39012045973864,A
223,20.019851504548146,B
223,24.08547239792163,C
223,18.264865720428567,A
224,26.14077313080433,B
224,24.53631449981867,A
224,32.157740189892735,C
225,16.496874582612865,B
225,19.90892311960129,C
225,15.198221755224315,A
226,19.780591884020943,A
226,20.653522613518305,B
226,25.740058930124835,C
227,25.546338970999084,C
227,19.73059912886384,A
227,20.10458628882892,B
228,20.14106905919845,B
228,20.286346216487868,A
228,26.15146810304394,C
229,26.153177691951374,C
229,20.359228248945765,A
229,19.727813285366103,B
230,26.158741178671686,C
230,20.408500113862626,A
230,19.37248517958,B
231,13.656198606729983,B
231,19.080047595088853,C
231,14.976815736104108,A
232,20.802658319578505,A
232,19.342204453026262,B
232,26.679052041672456,C
233,23.725898813167273,B
233,32.42542698959257,C
233,25.17254298641443,A
234,21.25864796964052,A
234,27.43579076269754,C
234,19.972004586667474,B
235,16.070039566261578,A
235,20.811094069337834,C
235,15.067098368816582,B
236,19.91566223044991,A
236,19.285471674829274,B
236,25.93969995908245,C
237,18.744595547431786,B
237,24.815628216618663,C
237,18.955710981402103,A
238,17.62154952119076,A
238,23.186015852018826,C
238,17.82987895820878,B
239,20.043818421999234,B
239,25.649954973494715,C
239,19.459815435012864,A
240,24.6412764292672,C
240,18.656661426336214,A
240,19.53493363769666,B
241,25.46361306345841,C
241,19.294804631748864,A
241,20.35865778236472,B
242,20.559382605420133,A
242,27.058441769339655,C
242,21.685782687150052,B
243,29.852916660431653,C
243,23.8404071345539,B
243,22.77481564820355,A
244,20.01057380083817,C
244,16.185055468798755,B
244,15.290422227208868,A
245,29.1190981959647,C
245,22.394883766788162,A
245,23.03316064250143,B
246,33.75900468765956,C
246,26.392047636757415,B
246,26.062433779083435,A
247,19.873194390144217,B
247,25.59068383000909,C
247,19.86715657374688,A
248,29.207662398609976,C
248,22.42230817951699,B
248,22.717456970568023,A
249,23.60009238201569,A
249,23.059114908062657,B
249,30.302457956791322,C
250,21.046924384042004,C
250,15.782527271755885,B
250,16.48895511207438,A
251,21.194052184798885,B
251,28.20540919515107,C
251,21.97106862186775,A
252,32.48378107925632,C
252,25.207481003142234,A
252,24.457392277256584,B
253,22.97536890106244,C
253,17.179764165949475,B
253,17.81446065446626,A
254,22.346972768809042,C
254,17.23668873409646,A
254,16.78658094325778,B
255,17.334303041887104,B
255,17.55745659713072,A
255,22.893363068049887,C
256,18.562182882900686,A
256,24.321339759801983,C
256,18.577436879287024,B
257,25.973637118418264,B
257,33.75288471200078,C
257,25.73963215743792,A
258,26.5054665283009,C
258,20.517393806245742,B
258,20.11178287228409,A
259,20.950366355514788,B
259,20.440859022257598,A
259,26.962404031424416,C
260,16.03180211523114,B
260,15.497349184207255,A
260,20.522124626337078,C
261,21.352377958216838,C
261,16.17836077071601,A
261,16.65811220979408,B
262,20.82383597749407,A
262,27.301150413071774,C
262,21.178997936516453,B
263,27.41315557929275,C
263,21.178502454049383,B
263,20.998980823355453,A
264,22.53464416229604,A
264,22.512900836203027,B
264,29.281232072918726,C
265,23.404371208989858,B
265,23.624281717717064,A
265,30.5709948238979,C
266,27.856621969941443,C
266,21.235255519824122,B
266,21.62191114684977,A
267,25.058963941540714,B
267,32.88823390160691,C
267,25.55666228451828,A
268,25.221997329917215,A
268,32.40653077357413,C
268,24.686041818861003,B
269,20.825610130179992,B
269,27.328609330993615,C
269,21.31942587815438,A
270,32.469393754642596,C
270,24.870402741299074,B
270,25.244655733420625,A
271,19.18218020622273,B
271,19.372814321947207,A
271,24.912368010482243,C
272,23.42973205446598,C
272,18.150522429727946,A
272,18.185291606529635,B
273,21.523214955936446,A
273,21.79661395544997,B
273,27.938844313134428,C
274,23.044732307859764,B
274,29.40396298484863,C
274,22.55087362793903,A
275,17.655388157045095,B
275,16.98960338203051,A
275,22.293805501165178,C
276,16.251137282103162,A
276,17.01482103253908,B
276,21.430470233884275,C
277,14.364912080820744,B
277,18.040230697388637,C
277,13.594641183024672,A
278,20.666714217395956,A
278,21.345614970057273,B
278,27.256707728455623,C
279,20.00488995037232,A
279,26.376186970579298,C
279,20.499668630173367,B
280,22.27422312764581,C
280,16.89635034788344,A
280,17.131131676069195,B
281,17.11922441873216,A
281,17.04509823589445,B
281,22.469084011363385,C
282,29.14069307754816,C
282,21.944617753521026,B
282,22.342342156319827,A
283,32.459732007439605,C
283,24.29633553196292,B
283,24.994659439987977,A
284,20.000393448260347,A
284,25.841881327967357,C
284,19.0613115756395,B
285,28.65264338907533,C
285,21.157111350903786,B
285,22.245473429094165,A
286,19.718310422299687,B
286,20.841944149888572,A
286,26.749548284903405,C
287,19.57632711654116,B
287,20.610773236653568,A
287,26.408496463831977,C
288,19.981293890082657,B
288,26.66342796396651,C
288,20.805405526681465,A
289,29.647751057924722,C
289,22.557217422092684,B
289,23.067086008112682,A
290,19.255832276219934,B
290,24.932531770616823,C
290,19.377295494061347,A
291,16.49152757059099,A
291,21.290938823547553,C
291,16.79325946408772,B
292,23.07400676440501,B
292,29.045153996220442,C
292,22.35922903158096,A
293,31.372634701406202,C
293,24.050669600012164,A
293,25.122651915635814,B
294,20.36287088695728,B
294,24.963817786580687,C
294,19.030922197311092,A
295,22.635604439318847,C
295,18.631337325941093,B
295,17.169037029310125,A
296,27.91210217265148,C
296,21.18367683921974,A
296,22.6272267046968,B
297,23.21436465814142,C
297,18.829102754988572,B
297,17.5574415329298,A
298,19.58475299461837,A
298,20.543741218703623,B
298,25.823338413578316,C
299,26.863294002750447,C
299,20.43588034223757,A
299,20.969327697302557,B
300,24.900760182324053,C
300,19.002521217147113,A
300,19.038493099297213,B
301,23.152434323821847,B
301,30.803309567476003,C
301,23.635949243048472,A
302,15.535114326539091,B
302,16.506317378334376,A
302,21.405451190442037,C
303,21.09700186577922,A
303,27.249812368513428,C
303,19.7219562434141,B
304,26.694727352442328,C
304,19.099751458900023,B
304,20.750106906850444,A
305,21.838559887062893,C
305,15.306198156079585,B
305,17.0709412758239,A
306,20.591321892763336,B
306,28.59314283525093,C
306,22.293173295292853,A
307,25.67663506636723,A
307,33.00003593802375,C
307,24.213173886454936,B
308,24.740222837542383,B
308,33.22350645763918,C
308,25.809935199032537,A
309,24.49880625761027,B
309,32.330078683336914,C
309,25.05618788430725,A
310,23.854658842063365,C
310,18.473197783121552,B
310,18.44956426159258,A
311,19.06870967343329,A
311,24.787025137050588,C
311,19.683990196902162,B
312,26.798175896477936,C
312,20.517494737880423,A
312,21.67475817492472,B
313,26.462094059620952,C
313,20.171338114246417,A
313,21.76462668630678,B
314,26.590911527133503,C
314,22.080053586772088,B
314,20.203065268134083,A
315,19.985431647603736,B
315,23.78960874314155,C
315,18.00853844812456,A
316,16.37485014140759,B
316,19.23183728775189,C
316,14.494934616315152,A
317,19.513092090059835,A
317,21.106051674933056,B
317,25.722595632041166,C
318,19.200565577194777,A
318,20.3430329553275,B
318,25.244320825384744,C
319,24.347231114388237,A
319,31.831776851742745,C
319,24.91915621447093,B
320,19.169587376522486,A
320,24.97777388445181,C
320,19.107158419640776,B
321,16.778436744228085,A
321,21.73990288711785,C
321,16.081174013726876,B
322,29.156637272776987,C
322,22.577033835652212,A
322,21.308438601389934,B
323,16.09493264223327,A
323,14.37657146944184,B
323,20.62976628898721,C
324,25.910198215580074,C
324,20.2089672559177,A
324,18.208555781099854,B
325,28.74011453682862,C
325,22.407380913040992,A
325,20.322059990176268,B
326,21.327810316897853,A
326,27.351527737499175,C
326,19.364314576868953,B
327,20.075486473179755,B
327,21.72173618467196,A
327,27.919727423485387,C
328,22.088349201771663,B
328,23.253077956556183,A
328,30.001633470387166,C
329,21.992987365768954,A
329,21.426198825431715,B
329,28.479707489910705,C
330,18.881566614688268,A
330,24.563291243547926,C
330,18.969422560537435,B
331,16.199670731286115,B
331,20.24953637945606,C
331,15.465961924309754,A
332,30.74894418702597,C
332,23.457273771815476,A
332,24.763444396840757,B
333,21.985076374892692,B
333,26.64521452249685,C
333,20.236953428875932,A
334,25.36229555051737,C
334,19.21503999590045,A
334,21.23077772612336,B
335,15.450437518249249,B
335,13.367526494614735,A
335,17.763961741550258,C
336,17.88581140445761,B
336,21.07162928486629,C
336,15.94194692243325,A
337,20.31373436345701,A
337,26.67766324620111,C
337,21.927384785710547,B
338,21.209596478536756,A
338,22.33611190675151,B
338,27.735292108194113,C
339,19.64655001202063,C
339,15.083576206709447,A
339,15.615877187535322,B
340,24.474488079622283,C
340,18.787936778786104,B
340,18.896673266488687,A
341,22.99110041984502,B
341,30.629976695914706,C
341,23.723241178924997,A
342,21.123738807118173,B
342,28.813330793608582,C
342,22.399594727072532,A
343,25.805518398943455,B
343,27.492043385523473,A
343,35.37131055448421,C
344,15.762984442340937,A
344,20.101880193665213,C
344,13.838147565857902,B
345,22.178243925106585,B
345,24.147619744642952,A
345,31.02318588776618,C
346,22.41786656154013,A
346,20.599278348446436,B
346,28.83637747616125,C
347,27.116019657834762,C
347,21.020937051814816,A
347,19.530254974640002,B
348,24.825201948440007,C
348,19.167307609116982,A
348,18.14581541185114,B
349,21.937468378148953,C
349,16.386139633994464,B
349,16.846696180107738,A
350,21.534064759906112,B
350,27.981646127985428,C
350,21.39989894614725,A
351,19.50476236690717,C
351,14.796753976878744,A
351,15.499121730598828,B
352,23.406049302699603,C
352,17.73805662290756,A
352,18.92567102508097,B
353,18.945091884331173,C
353,15.81927214335838,B
353,14.276212203383999,A
354,14.771585623851518,C
354,11.06817252148025,A
354,12.804244256843807,B
355,19.524424987845507,A
355,21.27572096331383,B
355,25.719500432275073,C
356,20.91467260527042,A
356,27.44442758020012,C
356,22.506542625934514,B
357,15.008098786128546,A
357,16.286785551084787,B
357,19.655376021527964,C
358,20.34907526394939,A
358,21.19689889184684,B
358,26.472194140509732,C
359,22.396529950419556,A
359,22.74297113234406,B
359,29.005408753967505,C
360,25.308747720973276,C
360,19.642450832935445,A
360,19.47006427217887,B
361,25.985818631494297,B
361,34.315641131222385,C
361,26.641161504242643,A
362,31.71013336837038,C
362,23.62590851722548,B
362,24.680338241225243,A
363,25.346685706113522,C
363,19.79709511058132,A
363,18.465262488757848,B
364,16.15825276752908,B
364,17.621840072838385,A
364,22.546505279856117,C
365,19.40642216635439,B
365,20.84810703611599,A
365,26.80814216567919,C
366,25.07110442605988,C
366,19.4350788892919,A
366,18.160652097436117,B
367,20.872083549170743,A
367,27.06052087717908,C
367,19.887050077312164,B
368,17.780523395356067,B
368,18.38922159011283,A
368,23.962167676725787,C
369,33.04921104082473,C
369,25.28449898419676,A
369,25.096056551793236,B
370,21.71493946959845,C
370,16.716010592845848,B
370,16.48626127739351,A
371,20.697056785922374,C
371,16.249624364666193,B
371,15.647655276503114,A
372,27.895631064603887,C
372,22.050518138310107,B
372,21.159471645936236,A
373,30.861766881865975,C
373,24.51878158679371,B
373,23.448449513333635,A
374,28.675533869954652,C
374,22.932354212536303,B
374,21.806142660262932,A
375,19.31360795658827,A
375,25.34794612264833,C
375,20.372716113656992,B
376,24.119636639835665,C
376,19.339150892204707,B
376,18.45624793597995,A
377,16.909821672211645,A
377,21.981613571562537,C
377,17.532701898443907,B
378,26.11880340206838,B
378,33.41954125043032,C
378,25.806336671110067,A
379,31.31826233084959,C
379,24.27717914186972,A
379,24.26634171086144,B
380,20.58316591840559,B
380,20.89302280570791,A
380,26.832133567223728,C
381,18.202447325256124,A
381,23.28385579660842,C
381,17.65048540642529,B
382,22.570668657480415,A
382,28.953772375097575,C
382,21.858031483345478,B
383,26.875566369040207,A
383,34.584092321483666,C
383,26.09755916948968,B
384,16.640569962680633,B
384,17.38662477055,A
384,22.321407494619326,C
385,15.198027490798555,B
385,20.39447720439428,C
385,15.824450714414297,A
386,19.036083394712772,B
386,19.4749412272532,A
386,25.263530081102115,C
387,18.086516841232818,A
387,17.876017495110663,B
387,23.587926516497667,C
388,20.951942214305948,B
388,20.92431180696847,A
